Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,229477,2023-10-26,93,0.596,0.658,0,-7.346,1,0.036,0.0504,0,0.127,0.176,100.012,audio_features,1Iq8oo9XkmmvCQiGOfORiz,spotify:track:1Iq8oo9XkmmvCQiGOfORiz,https://api.spotify.com/v1/tracks/1Iq8oo9XkmmvCQiGOfORiz,https://api.spotify.com/v1/audio-analysis/1Iq8oo9XkmmvCQiGOfORiz,229478,4
Houdini,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,86,"dance pop, pop, uk pop",185917,2023-11-09,93,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,audio_features,4OMJGnvZfDvsePyCwRGO7X,spotify:track:4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X,185918,4
bad idea right?,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,87,pop,184783,2023-08-11,57,0.628,0.878,9,-3.468,1,0.0901,0.00196,1.23e-05,0.0649,0.796,129.976,audio_features,2i8f4VnnBjy0yDqH2C452a,spotify:track:2i8f4VnnBjy0yDqH2C452a,https://api.spotify.com/v1/tracks/2i8f4VnnBjy0yDqH2C452a,https://api.spotify.com/v1/audio-analysis/2i8f4VnnBjy0yDqH2C452a,184784,4
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,180381,2023-10-26,89,0.629,0.413,7,-13.178,1,0.055,0.345,7.62e-05,0.0603,0.306,77.983,audio_features,71BqAINEnezjQfxE4VuJfq,spotify:track:71BqAINEnezjQfxE4VuJfq,https://api.spotify.com/v1/tracks/71BqAINEnezjQfxE4VuJfq,https://api.spotify.com/v1/audio-analysis/71BqAINEnezjQfxE4VuJfq,180381,4
Boy's a liar Pt. 2,PinkPantheress,spotify:artist:78rUTD7y6Cy67W1RVzYs7t,76,bedroom pop,131013,2023-02-03,85,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,6AQbmUe0Qwf5PZnt4HmTXv,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,131013,4
Save Your Tears (with Ariana Grande) (Remix),The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,93,"canadian contemporary r&b, canadian pop, pop",191013,2021-04-23,83,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,audio_features,37BZB0z9T8Xu7U3e65qxFy,spotify:track:37BZB0z9T8Xu7U3e65qxFy,https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy,https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy,191014,4
august,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,261922,2020-07-24,90,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,audio_features,3hUxzQpSfdDqwM3ZTFQY0K,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4
greedy,Tate McRae,spotify:artist:45dkTj5sMRSjrmBSBeiHym,85,"alt z, pop",131872,2023-09-15,99,0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,audio_features,3rUGC1vUpkDG9CZFHMur1t,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1
positions,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,89,pop,172324,2020-10-23,1,0.736,0.802,0,-4.759,1,0.0864,0.468,0,0.094,0.675,144.005,audio_features,7igeByaBM0MgGsgXtNxDJ7,spotify:track:7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,172325,4
Out of Time,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,93,"canadian contemporary r&b, canadian pop, pop",214193,2022-01-06,80,0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,audio_features,2SLwbpExuoBDZBpjfefCtV,spotify:track:2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/tracks/2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/audio-analysis/2SLwbpExuoBDZBpjfefCtV,214194,4
First Person Shooter (feat. J. Cole),Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,"canadian hip hop, canadian pop, hip hop, pop rap, rap",247444,2023-10-06,90,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,audio_features,7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,247444,4
Die For You - Remix,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,93,"canadian contemporary r&b, canadian pop, pop",232857,2023-02-24,82,0.531,0.525,1,-6.5,0,0.0671,0.232,0,0.441,0.502,66.9,audio_features,7oDd86yk8itslrA9HRP2ki,spotify:track:7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/tracks/7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/audio-analysis/7oDd86yk8itslrA9HRP2ki,232857,4
As It Was,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,84,pop,167303,2022-03-31,54,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4
34+35,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,89,pop,173710,2020-10-30,80,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4
Creepin' (with The Weeknd & 21 Savage),Metro Boomin,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,86,rap,221520,2022-12-02,92,0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
vampire,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,87,pop,219724,2023-06-30,62,0.511,0.532,5,-5.745,1,0.056,0.169,0,0.311,0.322,137.827,audio_features,3k79jB4aGmMDUQzEwa46Rz,spotify:track:3k79jB4aGmMDUQzEwa46Rz,https://api.spotify.com/v1/tracks/3k79jB4aGmMDUQzEwa46Rz,https://api.spotify.com/v1/audio-analysis/3k79jB4aGmMDUQzEwa46Rz,219724,4
The Box,Roddy Ricch,spotify:artist:757aE44tKEUQEqRuT6GnEB,75,"melodic rap, rap, trap",196652,2019-12-06,86,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
3D (feat. Jack Harlow),Jung Kook,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,89,k-pop,201812,2023-09-29,89,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,audio_features,6ehWdR7cGDXnT7aKEASJxE,spotify:track:6ehWdR7cGDXnT7aKEASJxE,https://api.spotify.com/v1/tracks/6ehWdR7cGDXnT7aKEASJxE,https://api.spotify.com/v1/audio-analysis/6ehWdR7cGDXnT7aKEASJxE,201812,4
CUFF IT,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,84,"pop, r&b",225388,2022-07-29,84,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4
Laugh Now Cry Later (feat. Lil Durk),Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,"canadian hip hop, canadian pop, hip hop, pop rap, rap",261492,2020-08-14,80,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,87,"art pop, pop",222369,2023-07-13,93,0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,audio_features,6wf7Yu7cxBSPrRlWeSeK0Q,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4
Blinding Lights,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,93,"canadian contemporary r&b, canadian pop, pop",201573,2019-11-29,19,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4
MELTDOWN (feat. Drake),Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,91,"hip hop, rap, slap house",246133,2023-07-28,87,0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,audio_features,67nepsnrcZkowTxMWigSbb,spotify:track:67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/tracks/67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/audio-analysis/67nepsnrcZkowTxMWigSbb,246134,4
Paint The Town Red,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",231750,2023-08-04,94,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,audio_features,2IGMVunIBsBLtEQyoI1Mu7,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/tracks/2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/audio-analysis/2IGMVunIBsBLtEQyoI1Mu7,231750,4
Single Soon,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,81,"pop, post-teen pop",171655,2023-08-25,86,0.61,0.571,2,-5.649,1,0.0782,0.00863,0,0.131,0.747,105.01,audio_features,6iF4RgIjDvDqyW13PezSj3,spotify:track:6iF4RgIjDvDqyW13PezSj3,https://api.spotify.com/v1/tracks/6iF4RgIjDvDqyW13PezSj3,https://api.spotify.com/v1/audio-analysis/6iF4RgIjDvDqyW13PezSj3,171655,4
Flowers,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,83,pop,200454,2023-01-13,46,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,0yLdNVWF3Srea0uzk55zFn,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4
What You Know Bout Love,Pop Smoke,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,79,"brooklyn drill, rap",160000,2020-07-03,82,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4
Kill Bill,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,88,"pop, r&b, rap",153946,2022-12-08,92,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,88,"canadian pop, pop",198081,2021-03-19,83,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
get him back!,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,87,pop,211141,2023-09-08,87,0.546,0.846,5,-5.719,1,0.181,0.0135,0,0.607,0.74,162.043,audio_features,2gyxAWHebV7xPYVxqoi86f,spotify:track:2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/tracks/2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/audio-analysis/2gyxAWHebV7xPYVxqoi86f,211141,4
cardigan,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,239560,2020-07-24,52,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,4LEK9rD7TWIG4FCL1s27XC,spotify:track:4LEK9rD7TWIG4FCL1s27XC,https://api.spotify.com/v1/tracks/4LEK9rD7TWIG4FCL1s27XC,https://api.spotify.com/v1/audio-analysis/4LEK9rD7TWIG4FCL1s27XC,239560,4
Late Night Talking,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,84,pop,177954,2022-05-20,85,0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4
deja vu,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,87,pop,215507,2021-04-01,15,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,audio_features,61KpQadow081I2AsbeLcsb,spotify:track:61KpQadow081I2AsbeLcsb,https://api.spotify.com/v1/tracks/61KpQadow081I2AsbeLcsb,https://api.spotify.com/v1/audio-analysis/61KpQadow081I2AsbeLcsb,215508,4
Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,87,"hip pop, pop, queens hip hop, rap",109750,2023-06-23,87,0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,audio_features,741UUVE2kuITl0c6zuqqbO,spotify:track:741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/tracks/741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/audio-analysis/741UUVE2kuITl0c6zuqqbO,109750,4
Used To Be Young,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,83,pop,191185,2023-08-25,75,0.451,0.632,4,-3.843,1,0.0475,0.6,0,0.139,0.455,147.06,audio_features,0Nfh4u0J4bajcyp5pzaWCx,spotify:track:0Nfh4u0J4bajcyp5pzaWCx,https://api.spotify.com/v1/tracks/0Nfh4u0J4bajcyp5pzaWCx,https://api.spotify.com/v1/audio-analysis/0Nfh4u0J4bajcyp5pzaWCx,190461,4
Honeymoon Avenue - Live from London,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,89,pop,295544,2023-08-25,61,0.661,0.718,11,-4.96,1,0.0438,0.0162,0,0.129,0.215,124.895,audio_features,1ucNmUIwlCSNjla3a1qpfL,spotify:track:1ucNmUIwlCSNjla3a1qpfL,https://api.spotify.com/v1/tracks/1ucNmUIwlCSNjla3a1qpfL,https://api.spotify.com/v1/audio-analysis/1ucNmUIwlCSNjla3a1qpfL,295545,4
DELRESTO (ECHOES) (feat. Beyoncé),Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,91,"hip hop, rap, slap house",274137,2023-07-28,73,0.674,0.609,2,-6.306,0,0.045,0.461,0,0.328,0.509,116.066,audio_features,0OEe83mMZ5kaNw5uZQ7ilG,spotify:track:0OEe83mMZ5kaNw5uZQ7ilG,https://api.spotify.com/v1/tracks/0OEe83mMZ5kaNw5uZQ7ilG,https://api.spotify.com/v1/audio-analysis/0OEe83mMZ5kaNw5uZQ7ilG,274138,4
Happier Than Ever,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,87,"art pop, pop",298899,2021-07-30,86,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,audio_features,4RVwu0g32PAqgUiJoXsdF8,spotify:track:4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,298899,3
I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,273186,2023-07-07,84,0.694,0.764,6,-4.893,1,0.0337,0.0586,0,0.0608,0.819,123.044,audio_features,5kHMfzgLZP95O9NBy0ku4v,spotify:track:5kHMfzgLZP95O9NBy0ku4v,https://api.spotify.com/v1/tracks/5kHMfzgLZP95O9NBy0ku4v,https://api.spotify.com/v1/audio-analysis/5kHMfzgLZP95O9NBy0ku4v,273186,4
Attention,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",277043,2023-06-16,74,0.759,0.567,2,-7.911,1,0.248,0.118,0.0278,0.105,0.421,87.981,audio_features,11xC6P3iKYpFThT6Ce1KdG,spotify:track:11xC6P3iKYpFThT6Ce1KdG,https://api.spotify.com/v1/tracks/11xC6P3iKYpFThT6Ce1KdG,https://api.spotify.com/v1/audio-analysis/11xC6P3iKYpFThT6Ce1KdG,277044,4
K-POP,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,91,"hip hop, rap, slap house",185220,2023-07-21,81,0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34e-06,0.671,0.535,121.075,audio_features,5L3ecxQnQ9qTBmnLQiwf0C,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,https://api.spotify.com/v1/tracks/5L3ecxQnQ9qTBmnLQiwf0C,https://api.spotify.com/v1/audio-analysis/5L3ecxQnQ9qTBmnLQiwf0C,185221,4
Anti-Hero,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,200690,2022-10-21,92,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
traitor,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,87,pop,229226,2021-05-21,87,0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
Easy On Me,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,84,"british soul, pop, pop soul, uk pop",224694,2021-10-14,83,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4
WHERE SHE GOES,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,95,"reggaeton, trap latino, urbano latino",231704,2023-05-18,86,0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,audio_features,7ro0hRteUMfnOioTFI5TG1,spotify:track:7ro0hRteUMfnOioTFI5TG1,https://api.spotify.com/v1/tracks/7ro0hRteUMfnOioTFI5TG1,https://api.spotify.com/v1/audio-analysis/7ro0hRteUMfnOioTFI5TG1,231704,4
good 4 u,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,87,pop,178147,2021-05-14,22,0.556,0.661,6,-5.052,0,0.204,0.3,0,0.101,0.668,168.56,audio_features,6PERP62TejQjgHu81OHxgM,spotify:track:6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/tracks/6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/audio-analysis/6PERP62TejQjgHu81OHxgM,178148,4
Dance The Night - From Barbie The Album,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,86,"dance pop, pop, uk pop",176579,2023-05-25,92,0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4
Good Days,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,88,"pop, r&b, rap",279204,2020-12-25,80,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,audio_features,3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,279204,4
Say Yes To Heaven,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,89,"art pop, pop",209156,2023-05-19,89,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,audio_features,6GGtHZgBycCgGBUhZo81xe,spotify:track:6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe,209156,4
Watermelon Sugar,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,84,pop,174000,2019-12-13,88,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
death bed (coffee for your head),Powfu,spotify:artist:6bmlMHgSheBauioMgKv2tn,67,"sad lo-fi, sad rap",173333,2020-02-08,83,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,84,"pop, r&b",260962,2023-05-19,74,0.784,0.7,1,-5.289,1,0.0396,0.0112,1.76e-05,0.163,0.204,126.015,audio_features,6l8mgVN9Xf1hiDIFGA6CTE,spotify:track:6l8mgVN9Xf1hiDIFGA6CTE,https://api.spotify.com/v1/tracks/6l8mgVN9Xf1hiDIFGA6CTE,https://api.spotify.com/v1/audio-analysis/6l8mgVN9Xf1hiDIFGA6CTE,260962,4
Rich Flex,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,"canadian hip hop, canadian pop, hip hop, pop rap, rap",239359,2022-11-04,87,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
Princess Diana (with Nicki Minaj),Ice Spice,spotify:artist:3LZZPxNDGDFVSIPqf4JuEf,75,bronx drill,172125,2023-04-14,80,0.898,0.676,9,-5.196,1,0.187,0.14,0,0.101,0.742,147.991,audio_features,0ZxhtATQ0a6EvQNZ0z6NKV,spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/tracks/0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/audio-analysis/0ZxhtATQ0a6EvQNZ0z6NKV,172125,4
